"dimGoodsID","categoryID1","categoryName1","categoryID2","categoryName2","categoryID3","categoryName3","categoryID4","categoryName4","branName","name"
"1260045","10","烟酒纯鲜奶","12","酒","6","礼盒酒","5","礼盒装滋补酒","正鸿堂","正鸿堂养原米汁谷物饮品245ml"
"1260046","10","烟酒纯鲜奶","12","酒","6","礼盒酒","5","礼盒装滋补酒","味之园","味之园芦荟汁饮品1L"
"1270001","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","石源","石源麦饭石矿泉水330ml"
"1270002","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","冰露","冰露饮用纯净水550ml"
"1270010","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","康师傅","康师傅矿物质水550ml"
"1270047","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","农夫山泉","农夫山泉量贩装水550ml*12"
"1270070","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","昆仑山","昆仑山天然雪山矿泉水510ml"
"1270071","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","统一","统一ALKAQUA优质饮用天然水570ml"
"1270079","10","烟酒纯鲜奶","12","酒","7","礼盒酒","6","礼盒装进口酒","名仁","名仁无汽苏打水饮料360ml"
"1270080","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","统一","统一ALKAQUA饮用天然矿泉水360ml"
"1270081","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","娃哈哈","娃哈哈活性含氧饮用水600ml"
"1270084","10","烟酒纯鲜奶","12","酒","7","礼盒酒","5","礼盒装滋补酒","名仁","名仁6个柠檬低糖柠檬水饮料360ml"
"1270086","10","烟酒纯鲜奶","12","酒","7","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅矿物质水1.5L"
"1270087","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","怡宝","怡宝饮用纯净水555ml"
"1270088","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","怡宝","怡宝饮用纯净水350ml"
"1270090","10","烟酒纯鲜奶","12","烟","7","香烟","4","省外烟","怡宝","怡宝饮用纯净水4.5L"
"1270091","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","康师傅","康师傅饮用矿物质水330ml"
"1270095","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","五大连池","五大连池天然冷矿泉330ml"
"1270096","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","五大连池","五大连池天然冷矿泉500ml"
"1270097","10","烟酒纯鲜奶","12","酒","7","礼盒酒","5","礼盒装滋补酒","九朵玫瑰","九朵玫瑰花中水饮品330ml"
"1270098","10","烟酒纯鲜奶","12","酒","7","礼盒酒","5","礼盒装滋补酒","九朵玫瑰","九朵玫瑰玫瑰花汁饮品(浓香型)200ml"
"1270099","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","昆仑山","昆仑山天然雪山矿泉水350ml"
"1270103","10","烟酒纯鲜奶","12","酒","6","礼盒酒","5","礼盒装滋补酒","怡泉","怡泉苏打汽水330ml"
"1270104","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","怡泉","怡泉汤力汽水330ml"
"1270105","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","14","其他果汁饮料","怡泉","怡泉干姜味汽水330ml"
"1270106","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","冰露","冰露饮用矿物质水550ml"
"1270107","10","烟酒纯鲜奶","12","烟","7","香烟","3","杭产烟","百事","百事冰纯水饮用纯净水550ml"
"1270109","10","烟酒纯鲜奶","12","烟","7","香烟","1","进口烟","农夫山泉","农夫山泉饮用天然水750ml"
"1280027","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶310亳升"
"1280046","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","麒麟","麒麟午后红茶奶茶340ml"
"1280047","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅冰红茶柠檬口味茶饮品2L"
"1280056","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","康师傅","康师傅茉莉清茶饮品(淡雅低糖)500ml"
"1280057","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","康师傅","康师傅茉莉花茶饮品(清香无糖)500ml"
"1280058","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅劲凉冰红茶500ml"
"1280063","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","惠尔康","惠尔康蜂蜜菊花茶植物饮料500ml"
"1280087","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","统一","统一奶茶（可可）250ml"
"1280088","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","统一","统一奶茶（麦香）250ml"
"1280089","10","烟酒纯鲜奶","12","烟","4","香烟","3","杭产烟","雅哈","雅哈咖啡奶250ml"
"1280095","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","统一","统一（茉莉花味）绿茶饮料500ml"
"1280097","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","统一","统一冰红茶（柠檬味）500ml"
"1280098","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉凉茶利乐包250ml"
"1280103","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","统一","统一奶茶（草莓）味饮料250ml"
"1280115","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅劲凉冰绿茶500ml"
"1280145","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅冰红茶1L"
"1280147","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅蜂蜜绿茶1L"
"1280158","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","麒麟","麒麟午后红茶奶味茶饮料500ml"
"1280159","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","娃哈哈","娃哈哈呦呦奶味茶饮料原味500ml"
"1280160","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","娃哈哈","娃哈哈呦呦奶味茶饮料金桂味500ml"
"1280161","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","娃哈哈","娃哈哈呦呦奶咖卡布奇诺口味350ml"
"1280162","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","惠尔康","惠尔康蜂蜜菊花茶植物饮料248毫升"
"1280167","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","原叶","原叶冰红茶柠檬味茶饮料480ml"
"1280172","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","康师傅","康师傅茉莉蜜茶饮品500ml"
"1280180","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","统一","统一冰红茶柠檬味红茶饮料250ml"
"1280182","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","统一","统一绿茶茉莉花味绿茶饮料2L"
"1280188","10","烟酒纯鲜奶","12","饮料","5","果汁饮料","13","柠檬饮料","天喔茶庄","天喔茶庄酸梅汤风味饮品500ml"
"1280192","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅乌龙茗茶调味茶饮品500ml"
"1280193","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅铁观音茶低糖调味茶饮品500ml"
"1280202","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶6罐装310ml*6"
"1280203","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶12罐装310ml*12"
"1280204","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","天喔茶庄","天喔茶庄蜂蜜柚子茶果味茶饮料500ml"
"1280207","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","统一","统一奶茶阿萨姆奶茶饮料500ml"
"1280225","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","麒麟","麒麟午后红茶奶味茶饮料1.5L"
"1280243","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈蓝莓冰红茶果汁茶饮料500ml"
"1280262","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅冰绿茶柠檬口味茶饮品1L"
"1280264","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","康师傅","康师傅茉莉清茶饮品(淡雅低糖)1L"
"1280268","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","麒麟","麒麟午后红茶蜜瓜味奶饮料500ml"
"1280271","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","康师傅","康师傅冰红茶柠檬口味茶饮品500ml*4瓶"
"1280272","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","顺牌","顺牌凉茶310ml"
"1280289","10","烟酒纯鲜奶","12","烟","8","香烟","4","省外烟","康师傅","康师傅茉莉蜜茶饮品1L"
"1280290","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶植物饮料500ml"
"1280291","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶(植物饮料)310ml*24"
"1280292","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","统一","统一伯爵奶茶饮料500ml"
"1280293","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","爽健美茶","爽健美茶复合茶饮料480ml"
"1280294","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","康师傅","康师傅经典奶茶炼乳味500ml"
"1280295","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","康师傅","康师傅经典奶茶香浓味500ml"
"1280296","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","康师傅","康师傅龙井怡茶调味茶饮品500ml"
"1280297","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","原叶","原叶翠缕绿茶低糖调味茶饮料480ml"
"1280298","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉凉茶植物饮料利乐包250ml六联装"
"1280300","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","麒麟","麒麟午后原味红茶500ml"
"1280301","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉凉茶植物饮料310ml"
"1280302","10","烟酒纯鲜奶","12","酒","8","礼盒酒","5","礼盒装滋补酒","康师傅","康师傅蜂蜜柚子水果饮品500ml"
"1280303","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","康师傅","康师傅经典奶茶饮品炼乳味500ml*3"
"1280304","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉凉茶植物饮料500ml"
"1280305","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉凉茶植物饮料310ml*12罐装"
"1280306","10","烟酒纯鲜奶","12","烟","4","香烟","1","进口烟","原叶","原叶滇红红茶低糖茶饮料480ml"
"1280308","10","烟酒纯鲜奶","11","烟","6","香烟","1","进口烟","原叶","原叶清香茉莉低糖茶饮料480ml"
"1280309","10","烟酒纯鲜奶","12","酒","8","礼盒酒","6","礼盒装进口酒","立顿","立顿醇香经典英式奶茶饮料450ml"
"1280310","10","烟酒纯鲜奶","12","烟","8","香烟","3","杭产烟","统一","统一绿茶低糖茉莉花味茶饮料1L"
"1280312","10","烟酒纯鲜奶","12","酒","8","礼盒酒","2","礼盒装普通白酒","统一","统一冰红茶柠檬味调味茶饮料1L"
"1280313","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","王老吉","王老吉无糖凉茶植物饮料310ml"
"1280314","10","烟酒纯鲜奶","12","酒","8","礼盒酒","7","礼盒果酒","加多宝","加多宝凉茶植物饮料250ml"
"1310090","20","烟酒纯鲜奶","21","酒","1","礼盒酒","2","礼盒装普通白酒","万基","万基洋参胶囊0.5g*12粒*12盒"
"1310095","20","烟酒纯鲜奶","21","烟","1","香烟","3","杭产烟","万基","万基洋参含片0.6g*12片*12盒"
"1310110","20","烟酒纯鲜奶","21","酒","1","礼盒酒","2","礼盒装普通白酒","金日","金日美国洋参胶囊简装12盒*12粒*0.5克"
"1310142","20","烟酒纯鲜奶","21","烟","1","香烟","3","杭产烟","金日","金日美国洋参含片12盒*12片*0.6克"
"1310154","20","烟酒纯鲜奶","21","酒","1","礼盒酒","2","礼盒装普通白酒","金日","金日美国洋参胶囊金装12盒*12粒*0.5克"
"1310219","20","烟酒纯鲜奶","21","烟","6","香烟","1","进口烟","养生堂","养生堂龟鳖丸大礼盒0.5克*12粒*4"
"1310462","20","烟酒纯鲜奶","23","酒","5","礼盒酒","2","礼盒装普通白酒","青春宝","青春宝抗衰老片简装80片*6瓶"
"1310469","20","烟酒纯鲜奶","23","酒","5","礼盒酒","2","礼盒装普通白酒","立钻","立钻铁皮枫斗胶囊礼盒0.3g*10粒*4盒"
"1310538","20","烟酒纯鲜奶","21","烟","1","香烟","1","进口烟","金日","金日洋参胶囊开窗10盒*12*0.5"
"1310552","20","烟酒纯鲜奶","21","烟","6","香烟","1","进口烟","养生堂","养生堂龟鳖丸礼装6盒*12粒"
"1310592","20","烟酒纯鲜奶","21","烟","6","香烟","1","进口烟","华信","华信富硒康口服液礼品装250ml*2"
"1310600","20","烟酒纯鲜奶","23","酒","5","礼盒酒","2","礼盒装普通白酒","青春宝","青春宝抗衰老片大礼盒80片*5瓶"
"1310616","20","烟酒纯鲜奶","21","酒","6","礼盒酒","6","礼盒装进口酒","艾兰得","艾兰得VC含片无糖型草莓味0.65g*10片装"
"1310719","10","烟酒纯鲜奶","13","酒","1","礼盒酒","2","礼盒装普通白酒","娃哈哈","娃哈哈乳娃娃多维营养酸奶饮品100ml*5"
"1310737","20","烟酒纯鲜奶","22","酒","6","礼盒酒","2","礼盒装普通白酒","太子乐","太子乐婴儿奶粉1段400g"
"1310755","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","蒙牛","蒙牛酸酸乳蓝莓味乳饮料250ml"
"1310756","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","蒙牛","蒙牛酸酸乳芒果味乳饮料250ml"
"1310757","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","蒙牛","蒙牛酸酸乳草莓味乳饮料250ml"
"1310759","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线牛奶果昔饮品菠萝味500ml"
"1310760","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线牛奶果昔饮品原味500ml"
"1310782","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线牛奶果昔饮品原味280ml"
"1310783","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线牛奶果昔饮品菠萝味280ml"
"1310829","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","蒙牛","蒙牛妙妙儿童营养乳酸饮品180ml*4"
"1310837","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈爽歪歪益生菌酸奶饮品125ml*4"
"1310838","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈爽歪歪益生菌酸奶饮品200ml*4"
"1310852","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线香草淇淋味500ml"
"1310859","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线果汁牛奶饮品原味1.5L"
"1310860","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线果汁牛奶饮品菠萝味1.5L"
"1310861","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","蒙牛","蒙牛妙妙儿童营养乳酸饮品125ml*4"
"1310868","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","银鹭","银鹭花生牛奶蛋白饮料500ml"
"1310869","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","维他奶","维他奶原味豆奶饮料250ml"
"1310870","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","维他奶","维他奶巧克力豆奶饮料250ml"
"1310871","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","维他奶","维他奶原味豆奶饮料1L"
"1310872","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","伊利","伊利QQ星儿童成长牛奶益智型190ml*15"
"1310873","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","伊利","伊利QQ星儿童成长牛奶健骨型190ml*15"
"1310880","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","维他奶","维他奶黑豆奶250ml"
"1310884","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","美汁源","美汁源果粒奶优饮料香浓芒果味450ml"
"1310885","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","美汁源","美汁源果粒奶优饮料水润蜜桃味450ml"
"1310886","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","美汁源","美汁源果粒奶优饮料清香菠萝味450ml"
"1310887","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","阿华田","阿华田营养麦芽含乳饮品(可可味)250ml"
"1310888","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","阿华田","阿华田营养麦芽含乳饮品(高钙)250ml"
"1310891","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","银鹭","银鹭花生牛奶复合蛋白饮料1.5L"
"1310894","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线果汁酸奶饮品椰子味500ml"
"1310895","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈营养快线果汁酸奶饮品椰子味350ml"
"1310908","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","美汁源","美汁源果粒奶优饮料清新草莓味450ml"
"1310913","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","维他奶","维他奶特浓醇味豆奶125ml*4"
"1310919","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","旺旺","旺旺乳酸菌饮品125ml*4"
"1310925","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈锌爽歪歪营养酸奶饮品125g*4"
"1310926","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈锌爽歪歪营养酸奶饮品200g*4"
"1310927","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈花生牛奶蛋白饮品500ml"
"1310931","10","烟酒纯鲜奶","13","烟","1","香烟","1","进口烟","均瑶味动力","均瑶味动力发酵型乳酸菌饮品原味338ml"
"1310932","10","烟酒纯鲜奶","13","烟","1","香烟","1","进口烟","均瑶味动力","均瑶味动力发酵型乳酸菌饮品原味100ml*5"
"1310933","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","养元","养元木糖醇六个核桃核桃乳240ml"
"1310934","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","养元","养元六个核桃核桃乳香纯型240ml"
"1310935","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","养元","养元六个核桃核桃乳精品型240ml"
"1310936","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","银鹭","银鹭红枣花生牛奶蛋白饮料500ml"
"1310937","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名红豆豆乳250ml"
"1310938","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名黑豆豆乳250ml"
"1310939","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名为晨而生调制豆乳250ml"
"1310940","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名为晨而生低糖豆乳250ml"
"1310941","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名玫瑰红枣豆乳250ml"
"1310942","10","烟酒纯鲜奶","13","烟","1","香烟","4","省外烟","祖名","祖名可可豆乳250ml"
"1310943","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","露露","露露核桃露植物蛋白饮料原味240ml"
"1310944","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈五谷牛奶复合蛋白饮品500g"
"1310945","10","烟酒纯鲜奶","13","酒","1","礼盒酒","5","礼盒装滋补酒","娃哈哈","娃哈哈燕麦牛奶复合蛋白饮品500g"
"1320004","20","烟酒纯鲜奶","22","酒","1","礼盒酒","6","礼盒装进口酒","立顿","立顿红茶2g*25包"
"1320005","20","烟酒纯鲜奶","22","酒","1","礼盒酒","6","礼盒装进口酒","立顿","立顿红茶2g*100包"
"1320063","20","烟酒纯鲜奶","22","酒","1","礼盒酒","7","礼盒果酒","更娇丽","更娇丽减肥茶(盒)1.4g*20包"
"1320064","20","烟酒纯鲜奶","22","酒","1","礼盒酒","7","礼盒果酒","更娇丽","更娇丽减肥茶(听)80克"
"1320070","20","烟酒纯鲜奶","22","酒","1","礼盒酒","7","礼盒果酒","大印象","大印象减肥茶(盒)1.4克*20包"
"1320071","20","烟酒纯鲜奶","22","酒","1","礼盒酒","7","礼盒果酒","大印象","大印象减肥茶(罐)80克"
"1320153","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","伊利","伊利优酸乳乳饮料AD钙250ml"
"1320154","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","伊利","伊利高钙低脂奶250ml"
"1320172","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","蒙牛","蒙牛高钙牛奶250ml"
"1320193","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","光明","光明草莓味酸牛奶饮品190ml"
"1320194","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","光明","光明原味酸牛奶饮品190ml"
"1320199","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","伊利","伊利高钙奶250ml"
"1320203","10","烟酒纯鲜奶","13","烟","2","香烟","4","省外烟","伊利","伊利甜味牛奶饮品250ml"
"1320205","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","伊利","伊利巧克力味牛奶饮品250ml"
"1320219","10","烟酒纯鲜奶","13","烟","2","香烟","3","杭产烟","蒙牛","蒙牛纯牛奶1L"
"1320220","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","蒙牛","蒙牛酸酸乳乳饮料(原味)250ml"
"1320241","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","旺仔","旺仔牛奶复原乳245ml"
"1320242","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","旺仔","旺仔牛奶灭菌调味牛乳145ml"
"1320243","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","旺仔","旺仔牛奶含乳饮料礼盒245ml*12"
"1320249","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","伊利","伊利优酸乳乳饮料（草莓味）250ml"
"1320250","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","伊利","伊利优酸乳乳饮料（蓝莓味）250ml"
"1320265","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","旺仔","旺仔牛奶灭菌调味牛乳125ml*4"
"1320266","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","蒙牛","蒙牛高钙低脂牛奶250ml"
"1320267","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","蒙牛","蒙牛早餐奶原麦味250ml"
"1320321","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","伊利","伊利早餐奶麦香味250ml"
"1320326","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","蒙牛","蒙牛早餐奶（核桃）250ml"
"1320347","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","蒙牛","蒙牛未来星儿童健骨成长牛奶125ml*4"
"1320350","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","蒙牛","蒙牛未来星智慧牛奶原味125ml*4"
"1320354","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","蒙牛","蒙牛酸酸乳(AD钙)乳饮料250ml"
"1320356","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","伊利","伊利QQ星儿童草莓味乳饮品125ml*4"
"1320375","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","蒙牛","蒙牛特仑苏纯牛奶250ml*12"
"1320382","10","烟酒纯鲜奶","13","烟","2","香烟","1","进口烟","伊利","伊利金典纯牛奶250ml"
"1320391","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","伊利","伊利营养舒化奶低乳糖低脂型250ml*12"
"1320392","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","伊利","伊利营养舒化奶低乳糖全脂型250ml*12"
"1320397","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","蒙牛","蒙牛特仑苏低脂奶250ml*12"
"1320399","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","伊利","伊利果之优酸乳(酸爽原味)245ml*12"
"1320400","10","烟酒纯鲜奶","13","酒","2","礼盒酒","5","礼盒装滋补酒","伊利","伊利果之优酸乳(甜蜜草莓)245ml*12"
"1320402","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","蒙牛未来星","蒙牛未来星儿童牛奶智慧型190ml*15"
"1320406","10","烟酒纯鲜奶","13","酒","2","礼盒酒","6","礼盒装进口酒","旺仔","旺仔牛奶复原乳家庭号礼盒125ml*20"
"1320410","10","烟酒纯鲜奶","13","酒","2","葡萄酒、果酒、香槟酒","8","香槟酒","伊利","伊利QQ星儿童草莓味乳饮品100ml*5"
"1320411","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","蒙牛","蒙牛真果粒牛奶饮品(草莓果粒)250ml"
"1320412","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","蒙牛","蒙牛真果粒牛奶饮品(桃果粒)250ml"
"1320413","10","烟酒纯鲜奶","13","酒","2","礼盒酒","7","礼盒果酒","蒙牛","蒙牛真果粒牛奶饮品(椰果果粒)250ml"
