"dimDateID","dateCode","dateName","yearCode","yearName","halfyearCode","halfyearName","seasonCode","seasonName","monthCode","monthName","dayCode","dayName","weekCode","weekName","weekdayCode","weekdayName","yearweekCode","yearweekName","yeardayTB","yeardayHB","yearweekTB","yearweekHB","yearmonthTB","yearmonthHB","lunarCalendar"
"20110821","21/8/2011","2011年8月21日","2011","2011年","2","下半年","3","3季","8","08月","21","21日","34","第34周","7","星期日","201134","2011年34周","20100821","20110721",,,"201008","201107",
"20110822","22/8/2011","2011年8月22日","2011","2011年","2","下半年","3","3季","8","08月","22","22日","35","第35周","1","星期一","201135","2011年35周","20100822","20110722",,,"201008","201107",
"20110823","23/8/2011","2011年8月23日","2011","2011年","2","下半年","3","3季","8","08月","23","23日","35","第35周","2","星期二","201135","2011年35周","20100823","20110723",,,"201008","201107",
"20110824","24/8/2011","2011年8月24日","2011","2011年","2","下半年","3","3季","8","08月","24","24日","35","第35周","3","星期三","201135","2011年35周","20100824","20110724",,,"201008","201107",
"20110825","25/8/2011","2011年8月25日","2011","2011年","2","下半年","3","3季","8","08月","25","25日","35","第35周","4","星期四","201135","2011年35周","20100825","20110725",,,"201008","201107",
"20110826","26/8/2011","2011年8月26日","2011","2011年","2","下半年","3","3季","8","08月","26","26日","35","第35周","5","星期五","201135","2011年35周","20100826","20110726",,,"201008","201107",
"20110827","27/8/2011","2011年8月27日","2011","2011年","2","下半年","3","3季","8","08月","27","27日","35","第35周","6","星期六","201135","2011年35周","20100827","20110727",,,"201008","201107",
"20110828","28/8/2011","2011年8月28日","2011","2011年","2","下半年","3","3季","8","08月","28","28日","35","第35周","7","星期日","201135","2011年35周","20100828","20110728",,,"201008","201107",
"20110829","29/8/2011","2011年8月29日","2011","2011年","2","下半年","3","3季","8","08月","29","29日","36","第36周","1","星期一","201136","2011年36周","20100829","20110729",,,"201008","201107",
"20110830","30/8/2011","2011年8月30日","2011","2011年","2","下半年","3","3季","8","08月","30","30日","36","第36周","2","星期二","201136","2011年36周","20100830","20110730",,,"201008","201107",
"20110831","31/8/2011","2011年8月31日","2011","2011年","2","下半年","3","3季","8","08月","31","31日","36","第36周","3","星期三","201136","2011年36周","20100831","20110731",,,"201008","201107",
"20110901","1/9/2011","2011年9月1日","2011","2011年","2","下半年","3","3季","9","09月","1","01日","36","第36周","4","星期四","201136","2011年36周","20100901","20110801",,,"201009","201108",
"20110902","2/9/2011","2011年9月2日","2011","2011年","2","下半年","3","3季","9","09月","2","02日","36","第36周","5","星期五","201136","2011年36周","20100902","20110802",,,"201009","201108",
"20110903","3/9/2011","2011年9月3日","2011","2011年","2","下半年","3","3季","9","09月","3","03日","36","第36周","6","星期六","201136","2011年36周","20100903","20110803",,,"201009","201108",
"20110904","4/9/2011","2011年9月4日","2011","2011年","2","下半年","3","3季","9","09月","4","04日","36","第36周","7","星期日","201136","2011年36周","20100904","20110804",,,"201009","201108",
"20110905","5/9/2011","2011年9月5日","2011","2011年","2","下半年","3","3季","9","09月","5","05日","37","第37周","1","星期一","201137","2011年37周","20100905","20110805",,,"201009","201108",
"20110906","6/9/2011","2011年9月6日","2011","2011年","2","下半年","3","3季","9","09月","6","06日","37","第37周","2","星期二","201137","2011年37周","20100906","20110806",,,"201009","201108",
"20110907","7/9/2011","2011年9月7日","2011","2011年","2","下半年","3","3季","9","09月","7","07日","37","第37周","3","星期三","201137","2011年37周","20100907","20110807",,,"201009","201108",
"20110908","8/9/2011","2011年9月8日","2011","2011年","2","下半年","3","3季","9","09月","8","08日","37","第37周","4","星期四","201137","2011年37周","20100908","20110808",,,"201009","201108",
"20110909","9/9/2011","2011年9月9日","2011","2011年","2","下半年","3","3季","9","09月","9","09日","37","第37周","5","星期五","201137","2011年37周","20100909","20110809",,,"201009","201108",
"20110910","10/9/2011","2011年9月10日","2011","2011年","2","下半年","3","3季","9","09月","10","10日","37","第37周","6","星期六","201137","2011年37周","20100910","20110810",,,"201009","201108",
"20110911","11/9/2011","2011年9月11日","2011","2011年","2","下半年","3","3季","9","09月","11","11日","37","第37周","7","星期日","201137","2011年37周","20100911","20110811",,,"201009","201108",
"20110912","12/9/2011","2011年9月12日","2011","2011年","2","下半年","3","3季","9","09月","12","12日","38","第38周","1","星期一","201138","2011年38周","20100912","20110812",,,"201009","201108",
"20110913","13/9/2011","2011年9月13日","2011","2011年","2","下半年","3","3季","9","09月","13","13日","38","第38周","2","星期二","201138","2011年38周","20100913","20110813",,,"201009","201108",
"20110914","14/9/2011","2011年9月14日","2011","2011年","2","下半年","3","3季","9","09月","14","14日","38","第38周","3","星期三","201138","2011年38周","20100914","20110814",,,"201009","201108",
"20110915","15/9/2011","2011年9月15日","2011","2011年","2","下半年","3","3季","9","09月","15","15日","38","第38周","4","星期四","201138","2011年38周","20100915","20110815",,,"201009","201108",
"20110916","16/9/2011","2011年9月16日","2011","2011年","2","下半年","3","3季","9","09月","16","16日","38","第38周","5","星期五","201138","2011年38周","20100916","20110816",,,"201009","201108",
"20110917","17/9/2011","2011年9月17日","2011","2011年","2","下半年","3","3季","9","09月","17","17日","38","第38周","6","星期六","201138","2011年38周","20100917","20110817",,,"201009","201108",
"20110918","18/9/2011","2011年9月18日","2011","2011年","2","下半年","3","3季","9","09月","18","18日","38","第38周","7","星期日","201138","2011年38周","20100918","20110818",,,"201009","201108",
"20110919","19/9/2011","2011年9月19日","2011","2011年","2","下半年","3","3季","9","09月","19","19日","39","第39周","1","星期一","201139","2011年39周","20100919","20110819",,,"201009","201108",
"20110920","20/9/2011","2011年9月20日","2011","2011年","2","下半年","3","3季","9","09月","20","20日","39","第39周","2","星期二","201139","2011年39周","20100920","20110820",,,"201009","201108",
"20110921","21/9/2011","2011年9月21日","2011","2011年","2","下半年","3","3季","9","09月","21","21日","39","第39周","3","星期三","201139","2011年39周","20100921","20110821",,,"201009","201108",
"20110922","22/9/2011","2011年9月22日","2011","2011年","2","下半年","3","3季","9","09月","22","22日","39","第39周","4","星期四","201139","2011年39周","20100922","20110822",,,"201009","201108",
"20110923","23/9/2011","2011年9月23日","2011","2011年","2","下半年","3","3季","9","09月","23","23日","39","第39周","5","星期五","201139","2011年39周","20100923","20110823",,,"201009","201108",
"20110924","24/9/2011","2011年9月24日","2011","2011年","2","下半年","3","3季","9","09月","24","24日","39","第39周","6","星期六","201139","2011年39周","20100924","20110824",,,"201009","201108",
"20110925","25/9/2011","2011年9月25日","2011","2011年","2","下半年","3","3季","9","09月","25","25日","39","第39周","7","星期日","201139","2011年39周","20100925","20110825",,,"201009","201108",
"20110926","26/9/2011","2011年9月26日","2011","2011年","2","下半年","3","3季","9","09月","26","26日","40","第40周","1","星期一","201140","2011年40周","20100926","20110826",,,"201009","201108",
"20110927","27/9/2011","2011年9月27日","2011","2011年","2","下半年","3","3季","9","09月","27","27日","40","第40周","2","星期二","201140","2011年40周","20100927","20110827",,,"201009","201108",
"20110928","28/9/2011","2011年9月28日","2011","2011年","2","下半年","3","3季","9","09月","28","28日","40","第40周","3","星期三","201140","2011年40周","20100928","20110828",,,"201009","201108",
"20110929","29/9/2011","2011年9月29日","2011","2011年","2","下半年","3","3季","9","09月","29","29日","40","第40周","4","星期四","201140","2011年40周","20100929","20110829",,,"201009","201108",
"20110930","30/9/2011","2011年9月30日","2011","2011年","2","下半年","3","3季","9","09月","30","30日","40","第40周","5","星期五","201140","2011年40周","20100930","20110830",,,"201009","201108",
"20111001","1/10/2011","2011年10月1日","2011","2011年","2","下半年","4","4季","10","10月","1","01日","40","第40周","6","星期六","201140","2011年40周","20101001","20110901",,,"201010","201109",
"20111002","2/10/2011","2011年10月2日","2011","2011年","2","下半年","4","4季","10","10月","2","02日","40","第40周","7","星期日","201140","2011年40周","20101002","20110902",,,"201010","201109",
"20111003","3/10/2011","2011年10月3日","2011","2011年","2","下半年","4","4季","10","10月","3","03日","41","第41周","1","星期一","201141","2011年41周","20101003","20110903",,,"201010","201109",
"20111004","4/10/2011","2011年10月4日","2011","2011年","2","下半年","4","4季","10","10月","4","04日","41","第41周","2","星期二","201141","2011年41周","20101004","20110904",,,"201010","201109",
"20111005","5/10/2011","2011年10月5日","2011","2011年","2","下半年","4","4季","10","10月","5","05日","41","第41周","3","星期三","201141","2011年41周","20101005","20110905",,,"201010","201109",
"20111006","6/10/2011","2011年10月6日","2011","2011年","2","下半年","4","4季","10","10月","6","06日","41","第41周","4","星期四","201141","2011年41周","20101006","20110906",,,"201010","201109",
"20111007","7/10/2011","2011年10月7日","2011","2011年","2","下半年","4","4季","10","10月","7","07日","41","第41周","5","星期五","201141","2011年41周","20101007","20110907",,,"201010","201109",
"20111008","8/10/2011","2011年10月8日","2011","2011年","2","下半年","4","4季","10","10月","8","08日","41","第41周","6","星期六","201141","2011年41周","20101008","20110908",,,"201010","201109",
"20111009","9/10/2011","2011年10月9日","2011","2011年","2","下半年","4","4季","10","10月","9","09日","41","第41周","7","星期日","201141","2011年41周","20101009","20110909",,,"201010","201109",
"20111010","10/10/2011","2011年10月10日","2011","2011年","2","下半年","4","4季","10","10月","10","10日","42","第42周","1","星期一","201142","2011年42周","20101010","20110910",,,"201010","201109",
"20111011","11/10/2011","2011年10月11日","2011","2011年","2","下半年","4","4季","10","10月","11","11日","42","第42周","2","星期二","201142","2011年42周","20101011","20110911",,,"201010","201109",
"20111012","12/10/2011","2011年10月12日","2011","2011年","2","下半年","4","4季","10","10月","12","12日","42","第42周","3","星期三","201142","2011年42周","20101012","20110912",,,"201010","201109",
"20111013","13/10/2011","2011年10月13日","2011","2011年","2","下半年","4","4季","10","10月","13","13日","42","第42周","4","星期四","201142","2011年42周","20101013","20110913",,,"201010","201109",
"20111014","14/10/2011","2011年10月14日","2011","2011年","2","下半年","4","4季","10","10月","14","14日","42","第42周","5","星期五","201142","2011年42周","20101014","20110914",,,"201010","201109",
"20111015","15/10/2011","2011年10月15日","2011","2011年","2","下半年","4","4季","10","10月","15","15日","42","第42周","6","星期六","201142","2011年42周","20101015","20110915",,,"201010","201109",
"20111016","16/10/2011","2011年10月16日","2011","2011年","2","下半年","4","4季","10","10月","16","16日","42","第42周","7","星期日","201142","2011年42周","20101016","20110916",,,"201010","201109",
"20111017","17/10/2011","2011年10月17日","2011","2011年","2","下半年","4","4季","10","10月","17","17日","43","第43周","1","星期一","201143","2011年43周","20101017","20110917",,,"201010","201109",
"20111018","18/10/2011","2011年10月18日","2011","2011年","2","下半年","4","4季","10","10月","18","18日","43","第43周","2","星期二","201143","2011年43周","20101018","20110918",,,"201010","201109",
"20111019","19/10/2011","2011年10月19日","2011","2011年","2","下半年","4","4季","10","10月","19","19日","43","第43周","3","星期三","201143","2011年43周","20101019","20110919",,,"201010","201109",
"20111020","20/10/2011","2011年10月20日","2011","2011年","2","下半年","4","4季","10","10月","20","20日","43","第43周","4","星期四","201143","2011年43周","20101020","20110920",,,"201010","201109",
"20111021","21/10/2011","2011年10月21日","2011","2011年","2","下半年","4","4季","10","10月","21","21日","43","第43周","5","星期五","201143","2011年43周","20101021","20110921",,,"201010","201109",
"20111022","22/10/2011","2011年10月22日","2011","2011年","2","下半年","4","4季","10","10月","22","22日","43","第43周","6","星期六","201143","2011年43周","20101022","20110922",,,"201010","201109",
"20111023","23/10/2011","2011年10月23日","2011","2011年","2","下半年","4","4季","10","10月","23","23日","43","第43周","7","星期日","201143","2011年43周","20101023","20110923",,,"201010","201109",
"20111024","24/10/2011","2011年10月24日","2011","2011年","2","下半年","4","4季","10","10月","24","24日","44","第44周","1","星期一","201144","2011年44周","20101024","20110924",,,"201010","201109",
"20111025","25/10/2011","2011年10月25日","2011","2011年","2","下半年","4","4季","10","10月","25","25日","44","第44周","2","星期二","201144","2011年44周","20101025","20110925",,,"201010","201109",
"20111026","26/10/2011","2011年10月26日","2011","2011年","2","下半年","4","4季","10","10月","26","26日","44","第44周","3","星期三","201144","2011年44周","20101026","20110926",,,"201010","201109",
"20111027","27/10/2011","2011年10月27日","2011","2011年","2","下半年","4","4季","10","10月","27","27日","44","第44周","4","星期四","201144","2011年44周","20101027","20110927",,,"201010","201109",
"20111028","28/10/2011","2011年10月28日","2011","2011年","2","下半年","4","4季","10","10月","28","28日","44","第44周","5","星期五","201144","2011年44周","20101028","20110928",,,"201010","201109",
"20111029","29/10/2011","2011年10月29日","2011","2011年","2","下半年","4","4季","10","10月","29","29日","44","第44周","6","星期六","201144","2011年44周","20101029","20110929",,,"201010","201109",
"20111030","30/10/2011","2011年10月30日","2011","2011年","2","下半年","4","4季","10","10月","30","30日","44","第44周","7","星期日","201144","2011年44周","20101030","20110930",,,"201010","201109",
"20111031","31/10/2011","2011年10月31日","2011","2011年","2","下半年","4","4季","10","10月","31","31日","45","第45周","1","星期一","201145","2011年45周","20101031","20110930",,,"201010","201109",
"20111101","1/11/2011","2011年11月1日","2011","2011年","2","下半年","4","4季","11","11月","1","01日","45","第45周","2","星期二","201145","2011年45周","20101101","20111001",,,"201011","201110",
"20111102","2/11/2011","2011年11月2日","2011","2011年","2","下半年","4","4季","11","11月","2","02日","45","第45周","3","星期三","201145","2011年45周","20101102","20111002",,,"201011","201110",
"20111103","3/11/2011","2011年11月3日","2011","2011年","2","下半年","4","4季","11","11月","3","03日","45","第45周","4","星期四","201145","2011年45周","20101103","20111003",,,"201011","201110",
"20111104","4/11/2011","2011年11月4日","2011","2011年","2","下半年","4","4季","11","11月","4","04日","45","第45周","5","星期五","201145","2011年45周","20101104","20111004",,,"201011","201110",
"20111105","5/11/2011","2011年11月5日","2011","2011年","2","下半年","4","4季","11","11月","5","05日","45","第45周","6","星期六","201145","2011年45周","20101105","20111005",,,"201011","201110",
"20111106","6/11/2011","2011年11月6日","2011","2011年","2","下半年","4","4季","11","11月","6","06日","45","第45周","7","星期日","201145","2011年45周","20101106","20111006",,,"201011","201110",
"20111107","7/11/2011","2011年11月7日","2011","2011年","2","下半年","4","4季","11","11月","7","07日","46","第46周","1","星期一","201146","2011年46周","20101107","20111007",,,"201011","201110",
"20111108","8/11/2011","2011年11月8日","2011","2011年","2","下半年","4","4季","11","11月","8","08日","46","第46周","2","星期二","201146","2011年46周","20101108","20111008",,,"201011","201110",
"20111109","9/11/2011","2011年11月9日","2011","2011年","2","下半年","4","4季","11","11月","9","09日","46","第46周","3","星期三","201146","2011年46周","20101109","20111009",,,"201011","201110",
"20111110","10/11/2011","2011年11月10日","2011","2011年","2","下半年","4","4季","11","11月","10","10日","46","第46周","4","星期四","201146","2011年46周","20101110","20111010",,,"201011","201110",
"20111111","11/11/2011","2011年11月11日","2011","2011年","2","下半年","4","4季","11","11月","11","11日","46","第46周","5","星期五","201146","2011年46周","20101111","20111011",,,"201011","201110",
"20111112","12/11/2011","2011年11月12日","2011","2011年","2","下半年","4","4季","11","11月","12","12日","46","第46周","6","星期六","201146","2011年46周","20101112","20111012",,,"201011","201110",
"20111113","13/11/2011","2011年11月13日","2011","2011年","2","下半年","4","4季","11","11月","13","13日","46","第46周","7","星期日","201146","2011年46周","20101113","20111013",,,"201011","201110",
"20111114","14/11/2011","2011年11月14日","2011","2011年","2","下半年","4","4季","11","11月","14","14日","47","第47周","1","星期一","201147","2011年47周","20101114","20111014",,,"201011","201110",
"20111115","15/11/2011","2011年11月15日","2011","2011年","2","下半年","4","4季","11","11月","15","15日","47","第47周","2","星期二","201147","2011年47周","20101115","20111015",,,"201011","201110",
"20111116","16/11/2011","2011年11月16日","2011","2011年","2","下半年","4","4季","11","11月","16","16日","47","第47周","3","星期三","201147","2011年47周","20101116","20111016",,,"201011","201110",
"20111117","17/11/2011","2011年11月17日","2011","2011年","2","下半年","4","4季","11","11月","17","17日","47","第47周","4","星期四","201147","2011年47周","20101117","20111017",,,"201011","201110",
"20111118","18/11/2011","2011年11月18日","2011","2011年","2","下半年","4","4季","11","11月","18","18日","47","第47周","5","星期五","201147","2011年47周","20101118","20111018",,,"201011","201110",
"20111119","19/11/2011","2011年11月19日","2011","2011年","2","下半年","4","4季","11","11月","19","19日","47","第47周","6","星期六","201147","2011年47周","20101119","20111019",,,"201011","201110",
"20111120","20/11/2011","2011年11月20日","2011","2011年","2","下半年","4","4季","11","11月","20","20日","47","第47周","7","星期日","201147","2011年47周","20101120","20111020",,,"201011","201110",
"20111121","21/11/2011","2011年11月21日","2011","2011年","2","下半年","4","4季","11","11月","21","21日","48","第48周","1","星期一","201148","2011年48周","20101121","20111021",,,"201011","201110",
"20111122","22/11/2011","2011年11月22日","2011","2011年","2","下半年","4","4季","11","11月","22","22日","48","第48周","2","星期二","201148","2011年48周","20101122","20111022",,,"201011","201110",
"20111123","23/11/2011","2011年11月23日","2011","2011年","2","下半年","4","4季","11","11月","23","23日","48","第48周","3","星期三","201148","2011年48周","20101123","20111023",,,"201011","201110",
"20111124","24/11/2011","2011年11月24日","2011","2011年","2","下半年","4","4季","11","11月","24","24日","48","第48周","4","星期四","201148","2011年48周","20101124","20111024",,,"201011","201110",
"20111125","25/11/2011","2011年11月25日","2011","2011年","2","下半年","4","4季","11","11月","25","25日","48","第48周","5","星期五","201148","2011年48周","20101125","20111025",,,"201011","201110",
"20111126","26/11/2011","2011年11月26日","2011","2011年","2","下半年","4","4季","11","11月","26","26日","48","第48周","6","星期六","201148","2011年48周","20101126","20111026",,,"201011","201110",
"20111127","27/11/2011","2011年11月27日","2011","2011年","2","下半年","4","4季","11","11月","27","27日","48","第48周","7","星期日","201148","2011年48周","20101127","20111027",,,"201011","201110",
"20111128","28/11/2011","2011年11月28日","2011","2011年","2","下半年","4","4季","11","11月","28","28日","49","第49周","1","星期一","201149","2011年49周","20101128","20111028",,,"201011","201110",
"20111129","29/11/2011","2011年11月29日","2011","2011年","2","下半年","4","4季","11","11月","29","29日","49","第49周","2","星期二","201149","2011年49周","20101129","20111029",,,"201011","201110",
"20111130","30/11/2011","2011年11月30日","2011","2011年","2","下半年","4","4季","11","11月","30","30日","49","第49周","3","星期三","201149","2011年49周","20101130","20111030",,,"201011","201110",
"20111201","1/12/2011","2011年12月1日","2011","2011年","2","下半年","4","4季","12","12月","1","01日","49","第49周","4","星期四","201149","2011年49周","20101201","20111101",,,"201012","201111",
"20111202","2/12/2011","2011年12月2日","2011","2011年","2","下半年","4","4季","12","12月","2","02日","49","第49周","5","星期五","201149","2011年49周","20101202","20111102",,,"201012","201111",
"20111203","3/12/2011","2011年12月3日","2011","2011年","2","下半年","4","4季","12","12月","3","03日","49","第49周","6","星期六","201149","2011年49周","20101203","20111103",,,"201012","201111",
"20111204","4/12/2011","2011年12月4日","2011","2011年","2","下半年","4","4季","12","12月","4","04日","49","第49周","7","星期日","201149","2011年49周","20101204","20111104",,,"201012","201111",
"20111205","5/12/2011","2011年12月5日","2011","2011年","2","下半年","4","4季","12","12月","5","05日","50","第50周","1","星期一","201150","2011年50周","20101205","20111105",,,"201012","201111",
"20111206","6/12/2011","2011年12月6日","2011","2011年","2","下半年","4","4季","12","12月","6","06日","50","第50周","2","星期二","201150","2011年50周","20101206","20111106",,,"201012","201111",
"20111207","7/12/2011","2011年12月7日","2011","2011年","2","下半年","4","4季","12","12月","7","07日","50","第50周","3","星期三","201150","2011年50周","20101207","20111107",,,"201012","201111",
"20111208","8/12/2011","2011年12月8日","2011","2011年","2","下半年","4","4季","12","12月","8","08日","50","第50周","4","星期四","201150","2011年50周","20101208","20111108",,,"201012","201111",
"20111209","9/12/2011","2011年12月9日","2011","2011年","2","下半年","4","4季","12","12月","9","09日","50","第50周","5","星期五","201150","2011年50周","20101209","20111109",,,"201012","201111",
"20111210","10/12/2011","2011年12月10日","2011","2011年","2","下半年","4","4季","12","12月","10","10日","50","第50周","6","星期六","201150","2011年50周","20101210","20111110",,,"201012","201111",
"20111211","11/12/2011","2011年12月11日","2011","2011年","2","下半年","4","4季","12","12月","11","11日","50","第50周","7","星期日","201150","2011年50周","20101211","20111111",,,"201012","201111",
"20111212","12/12/2011","2011年12月12日","2011","2011年","2","下半年","4","4季","12","12月","12","12日","51","第51周","1","星期一","201151","2011年51周","20101212","20111112",,,"201012","201111",
"20111213","13/12/2011","2011年12月13日","2011","2011年","2","下半年","4","4季","12","12月","13","13日","51","第51周","2","星期二","201151","2011年51周","20101213","20111113",,,"201012","201111",
"20111214","14/12/2011","2011年12月14日","2011","2011年","2","下半年","4","4季","12","12月","14","14日","51","第51周","3","星期三","201151","2011年51周","20101214","20111114",,,"201012","201111",
"20111215","15/12/2011","2011年12月15日","2011","2011年","2","下半年","4","4季","12","12月","15","15日","51","第51周","4","星期四","201151","2011年51周","20101215","20111115",,,"201012","201111",
"20111216","16/12/2011","2011年12月16日","2011","2011年","2","下半年","4","4季","12","12月","16","16日","51","第51周","5","星期五","201151","2011年51周","20101216","20111116",,,"201012","201111",
"20111217","17/12/2011","2011年12月17日","2011","2011年","2","下半年","4","4季","12","12月","17","17日","51","第51周","6","星期六","201151","2011年51周","20101217","20111117",,,"201012","201111",
"20111218","18/12/2011","2011年12月18日","2011","2011年","2","下半年","4","4季","12","12月","18","18日","51","第51周","7","星期日","201151","2011年51周","20101218","20111118",,,"201012","201111",
"20111219","19/12/2011","2011年12月19日","2011","2011年","2","下半年","4","4季","12","12月","19","19日","52","第52周","1","星期一","201152","2011年52周","20101219","20111119",,,"201012","201111",
"20111220","20/12/2011","2011年12月20日","2011","2011年","2","下半年","4","4季","12","12月","20","20日","52","第52周","2","星期二","201152","2011年52周","20101220","20111120",,,"201012","201111",
"20111221","21/12/2011","2011年12月21日","2011","2011年","2","下半年","4","4季","12","12月","21","21日","52","第52周","3","星期三","201152","2011年52周","20101221","20111121",,,"201012","201111",
"20111222","22/12/2011","2011年12月22日","2011","2011年","2","下半年","4","4季","12","12月","22","22日","52","第52周","4","星期四","201152","2011年52周","20101222","20111122",,,"201012","201111",
"20111223","23/12/2011","2011年12月23日","2011","2011年","2","下半年","4","4季","12","12月","23","23日","52","第52周","5","星期五","201152","2011年52周","20101223","20111123",,,"201012","201111",
"20111224","24/12/2011","2011年12月24日","2011","2011年","2","下半年","4","4季","12","12月","24","24日","52","第52周","6","星期六","201152","2011年52周","20101224","20111124",,,"201012","201111",
"20111225","25/12/2011","2011年12月25日","2011","2011年","2","下半年","4","4季","12","12月","25","25日","52","第52周","7","星期日","201152","2011年52周","20101225","20111125",,,"201012","201111",
"20111226","26/12/2011","2011年12月26日","2011","2011年","2","下半年","4","4季","12","12月","26","26日","53","第53周","1","星期一","201201","2012年01周","20101226","20111126",,,"201012","201111",
"20111227","27/12/2011","2011年12月27日","2011","2011年","2","下半年","4","4季","12","12月","27","27日","53","第53周","2","星期二","201201","2012年01周","20101227","20111127",,,"201012","201111",
"20111228","28/12/2011","2011年12月28日","2011","2011年","2","下半年","4","4季","12","12月","28","28日","53","第53周","3","星期三","201201","2012年01周","20101228","20111128",,,"201012","201111",
"20111229","29/12/2011","2011年12月29日","2011","2011年","2","下半年","4","4季","12","12月","29","29日","53","第53周","4","星期四","201201","2012年01周","20101229","20111129",,,"201012","201111",
"20111230","30/12/2011","2011年12月30日","2011","2011年","2","下半年","4","4季","12","12月","30","30日","53","第53周","5","星期五","201201","2012年01周","20101230","20111130",,,"201012","201111",
"20111231","31/12/2011","2011年12月31日","2011","2011年","2","下半年","4","4季","12","12月","31","31日","53","第53周","6","星期六","201201","2012年01周","20101231","20111130",,,"201012","201111",
"20120101","1/1/2012","2012年1月1日","2012","2012年","1","上半年","1","1季","1","01月","1","01日","1","第01周","7","星期日","201201","2012年01周","20110101","20111201",,,"201101","201112",
"20120102","2/1/2012","2012年1月2日","2012","2012年","1","上半年","1","1季","1","01月","2","02日","2","第02周","1","星期一","201202","2012年02周","20110102","20111202",,,"201101","201112",
"20120103","3/1/2012","2012年1月3日","2012","2012年","1","上半年","1","1季","1","01月","3","03日","2","第02周","2","星期二","201202","2012年02周","20110103","20111203",,,"201101","201112",
"20120104","4/1/2012","2012年1月4日","2012","2012年","1","上半年","1","1季","1","01月","4","04日","2","第02周","3","星期三","201202","2012年02周","20110104","20111204",,,"201101","201112",
"20120105","5/1/2012","2012年1月5日","2012","2012年","1","上半年","1","1季","1","01月","5","05日","2","第02周","4","星期四","201202","2012年02周","20110105","20111205",,,"201101","201112",
"20120106","6/1/2012","2012年1月6日","2012","2012年","1","上半年","1","1季","1","01月","6","06日","2","第02周","5","星期五","201202","2012年02周","20110106","20111206",,,"201101","201112",
"20120107","7/1/2012","2012年1月7日","2012","2012年","1","上半年","1","1季","1","01月","7","07日","2","第02周","6","星期六","201202","2012年02周","20110107","20111207",,,"201101","201112",
"20120108","8/1/2012","2012年1月8日","2012","2012年","1","上半年","1","1季","1","01月","8","08日","2","第02周","7","星期日","201202","2012年02周","20110108","20111208",,,"201101","201112",
"20120109","9/1/2012","2012年1月9日","2012","2012年","1","上半年","1","1季","1","01月","9","09日","3","第03周","1","星期一","201203","2012年03周","20110109","20111209",,,"201101","201112",
"20120110","10/1/2012","2012年1月10日","2012","2012年","1","上半年","1","1季","1","01月","10","10日","3","第03周","2","星期二","201203","2012年03周","20110110","20111210",,,"201101","201112",
"20120111","11/1/2012","2012年1月11日","2012","2012年","1","上半年","1","1季","1","01月","11","11日","3","第03周","3","星期三","201203","2012年03周","20110111","20111211",,,"201101","201112",
"20120112","12/1/2012","2012年1月12日","2012","2012年","1","上半年","1","1季","1","01月","12","12日","3","第03周","4","星期四","201203","2012年03周","20110112","20111212",,,"201101","201112",
"20120113","13/1/2012","2012年1月13日","2012","2012年","1","上半年","1","1季","1","01月","13","13日","3","第03周","5","星期五","201203","2012年03周","20110113","20111213",,,"201101","201112",
"20120114","14/1/2012","2012年1月14日","2012","2012年","1","上半年","1","1季","1","01月","14","14日","3","第03周","6","星期六","201203","2012年03周","20110114","20111214",,,"201101","201112",
"20120115","15/1/2012","2012年1月15日","2012","2012年","1","上半年","1","1季","1","01月","15","15日","3","第03周","7","星期日","201203","2012年03周","20110115","20111215",,,"201101","201112",
"20120116","16/1/2012","2012年1月16日","2012","2012年","1","上半年","1","1季","1","01月","16","16日","4","第04周","1","星期一","201204","2012年04周","20110116","20111216",,,"201101","201112",
"20120117","17/1/2012","2012年1月17日","2012","2012年","1","上半年","1","1季","1","01月","17","17日","4","第04周","2","星期二","201204","2012年04周","20110117","20111217",,,"201101","201112",
"20120118","18/1/2012","2012年1月18日","2012","2012年","1","上半年","1","1季","1","01月","18","18日","4","第04周","3","星期三","201204","2012年04周","20110118","20111218",,,"201101","201112",
"20120119","19/1/2012","2012年1月19日","2012","2012年","1","上半年","1","1季","1","01月","19","19日","4","第04周","4","星期四","201204","2012年04周","20110119","20111219",,,"201101","201112",
"20120120","20/1/2012","2012年1月20日","2012","2012年","1","上半年","1","1季","1","01月","20","20日","4","第04周","5","星期五","201204","2012年04周","20110120","20111220",,,"201101","201112",
"20120121","21/1/2012","2012年1月21日","2012","2012年","1","上半年","1","1季","1","01月","21","21日","4","第04周","6","星期六","201204","2012年04周","20110121","20111221",,,"201101","201112",
"20120122","22/1/2012","2012年1月22日","2012","2012年","1","上半年","1","1季","1","01月","22","22日","4","第04周","7","星期日","201204","2012年04周","20110122","20111222",,,"201101","201112",
"20120123","23/1/2012","2012年1月23日","2012","2012年","1","上半年","1","1季","1","01月","23","23日","5","第05周","1","星期一","201205","2012年05周","20110123","20111223",,,"201101","201112",
"20120124","24/1/2012","2012年1月24日","2012","2012年","1","上半年","1","1季","1","01月","24","24日","5","第05周","2","星期二","201205","2012年05周","20110124","20111224",,,"201101","201112",
"20120125","25/1/2012","2012年1月25日","2012","2012年","1","上半年","1","1季","1","01月","25","25日","5","第05周","3","星期三","201205","2012年05周","20110125","20111225",,,"201101","201112",
"20120126","26/1/2012","2012年1月26日","2012","2012年","1","上半年","1","1季","1","01月","26","26日","5","第05周","4","星期四","201205","2012年05周","20110126","20111226",,,"201101","201112",
